,month,canton,companies,tax burden,working population,share of financial sector,share of IT sector,treatment
874,2018-10-31,SG,1,3476.0,310799.0,1.0,0.0,0.0
875,2018-10-31,GR,1,3635.0,120386.0,1.0,0.0,0.0
876,2018-10-31,AG,1,3021.2,421254.0,0.0,0.0,0.0
877,2018-10-31,TG,0,3286.0,171646.0,,,0.0
878,2018-10-31,TI,11,4340.75,209350.0,0.09,0.45,0.0
879,2018-10-31,VD,3,4267.26,492075.0,0.67,0.33,0.0
880,2018-10-31,VS,0,2812.5,208500.0,,,0.0
881,2018-10-31,NE,2,3126.0,105812.0,0.5,0.5,0.0
882,2018-10-31,GE,7,4892.0,312012.0,0.71,0.14,0.0
883,2018-10-31,JU,0,4403.55,42692.0,,,0.0
884,2018-11-30,ZG,58,2361.5,79597.0,0.41,0.41,0.0
885,2018-11-30,ZH,22,4356.0,962059.0,0.5,0.41,0.0
886,2018-11-30,BE,2,3180.9,622412.0,0.0,0.0,0.0
887,2018-11-30,LU,1,2629.7,254126.0,1.0,0.0,0.0
888,2018-11-30,UR,1,2982.3,21651.0,0.0,0.0,0.0
889,2018-11-30,SZ,3,3043.85,99947.0,0.67,0.33,0.0
890,2018-11-30,OW,1,2726.3,23100.0,1.0,0.0,0.0
891,2018-11-30,NW,0,2541.0,26552.0,,,0.0
892,2018-11-30,GL,0,3357.0,24566.0,,,0.0
893,2018-11-30,FR,0,3103.05,197382.0,,,0.0
894,2018-11-30,SO,0,3256.5,167704.0,,,0.0
895,2018-11-30,BS,0,4857.0,122466.0,,,0.0
896,2018-11-30,BL,0,3542.0,169597.0,,,0.0
897,2018-11-30,SH,1,3327.0,49233.0,0.0,0.0,0.0
898,2018-11-30,AR,0,3390.0,33220.0,,,0.0
899,2018-11-30,AI,0,2838.0,9630.0,,,0.0
900,2018-11-30,SG,1,3476.0,310799.0,1.0,0.0,0.0
901,2018-11-30,GR,1,3635.0,120386.0,1.0,0.0,0.0
902,2018-11-30,AG,1,3021.2,421254.0,0.0,0.0,0.0
903,2018-11-30,TG,0,3286.0,171646.0,,,0.0
904,2018-11-30,TI,11,4340.75,209350.0,0.09,0.45,0.0
905,2018-11-30,VD,3,4267.26,492075.0,0.67,0.33,0.0
906,2018-11-30,VS,0,2812.5,208500.0,,,0.0
907,2018-11-30,NE,2,3126.0,105812.0,0.5,0.5,0.0
908,2018-11-30,GE,7,4892.0,312012.0,0.71,0.14,0.0
909,2018-11-30,JU,0,4403.55,42692.0,,,0.0
910,2018-12-31,ZG,58,2361.5,79597.0,0.41,0.41,0.0
911,2018-12-31,ZH,23,4356.0,962059.0,0.48,0.43,0.0
912,2018-12-31,BE,2,3180.9,622412.0,0.0,0.0,0.0
913,2018-12-31,LU,1,2629.7,254126.0,1.0,0.0,0.0
914,2018-12-31,UR,1,2982.3,21651.0,0.0,0.0,0.0
915,2018-12-31,SZ,3,3043.85,99947.0,0.67,0.33,0.0
916,2018-12-31,OW,1,2726.3,23100.0,1.0,0.0,0.0
917,2018-12-31,NW,0,2541.0,26552.0,,,0.0
918,2018-12-31,GL,0,3357.0,24566.0,,,0.0
919,2018-12-31,FR,0,3103.05,197382.0,,,0.0
920,2018-12-31,SO,0,3256.5,167704.0,,,0.0
921,2018-12-31,BS,0,4857.0,122466.0,,,0.0
922,2018-12-31,BL,0,3542.0,169597.0,,,0.0
923,2018-12-31,SH,1,3327.0,49233.0,0.0,0.0,0.0
924,2018-12-31,AR,0,3390.0,33220.0,,,0.0
925,2018-12-31,AI,0,2838.0,9630.0,,,0.0
926,2018-12-31,SG,1,3476.0,310799.0,1.0,0.0,0.0
927,2018-12-31,GR,1,3635.0,120386.0,1.0,0.0,0.0
928,2018-12-31,AG,1,3021.2,421254.0,0.0,0.0,0.0
929,2018-12-31,TG,0,3286.0,171646.0,,,0.0
930,2018-12-31,TI,11,4340.75,209350.0,0.09,0.45,0.0
931,2018-12-31,VD,3,4267.26,492075.0,0.67,0.33,0.0
932,2018-12-31,VS,0,2812.5,208500.0,,,0.0
933,2018-12-31,NE,2,3126.0,105812.0,0.5,0.5,0.0
934,2018-12-31,GE,7,4892.0,312012.0,0.71,0.14,0.0
935,2018-12-31,JU,0,4403.55,42692.0,,,0.0
936,2019-01-31,ZG,59,2338.5,79665.0,0.41,0.42,0.0
937,2019-01-31,ZH,23,4356.0,972784.0,0.48,0.43,0.0
938,2019-01-31,BE,2,3179.65,622788.0,0.0,0.0,0.0
939,2019-01-31,LU,1,2629.7,255571.0,1.0,0.0,0.0
940,2019-01-31,UR,1,2982.3,21715.0,0.0,0.0,0.0
941,2019-01-31,SZ,3,3005.6,100405.0,0.67,0.33,0.0
942,2019-01-31,OW,1,2726.3,23018.0,1.0,0.0,0.0
943,2019-01-31,NW,0,2541.0,26281.0,,,0.0
944,2019-01-31,GL,0,3350.0,24537.0,,,0.0
945,2019-01-31,FR,0,3103.05,198907.0,,,0.0
946,2019-01-31,SO,0,3256.5,168215.0,,,0.0
947,2019-01-31,BS,0,2695.0,123115.0,,,0.0
948,2019-01-31,BL,0,3542.0,169810.0,,,0.0
949,2019-01-31,SH,1,3327.0,49301.0,0.0,0.0,0.0
950,2019-01-31,AR,0,3390.0,33195.0,,,0.0
951,2019-01-31,AI,0,2838.0,9566.0,,,0.0
952,2019-01-31,SG,1,3476.0,311506.0,1.0,0.0,0.0
953,2019-01-31,GR,1,3602.0,120467.0,1.0,0.0,0.0
954,2019-01-31,AG,1,3021.2,424024.0,0.0,0.0,0.0
955,2019-01-31,TG,0,3274.8,172783.0,,,0.0
956,2019-01-31,TI,11,4340.75,207648.0,0.09,0.45,0.0
957,2019-01-31,VD,3,2799.39,495399.0,0.67,0.33,0.0
958,2019-01-31,VS,0,2812.5,208907.0,,,0.0
959,2019-01-31,NE,2,3126.0,105527.0,0.5,0.5,0.0
960,2019-01-31,GE,7,4893.55,315296.0,0.71,0.14,0.0
961,2019-01-31,JU,0,4372.45,42605.0,,,0.0
962,2019-02-28,ZG,59,2338.5,79665.0,0.41,0.42,0.0
963,2019-02-28,ZH,24,4356.0,972784.0,0.46,0.42,0.0
964,2019-02-28,BE,2,3179.65,622788.0,0.0,0.0,0.0
965,2019-02-28,LU,1,2629.7,255571.0,1.0,0.0,0.0
966,2019-02-28,UR,1,2982.3,21715.0,0.0,0.0,0.0
967,2019-02-28,SZ,3,3005.6,100405.0,0.67,0.33,0.0
968,2019-02-28,OW,1,2726.3,23018.0,1.0,0.0,0.0
969,2019-02-28,NW,0,2541.0,26281.0,,,0.0
970,2019-02-28,GL,0,3350.0,24537.0,,,0.0
971,2019-02-28,FR,0,3103.05,198907.0,,,0.0
972,2019-02-28,SO,0,3256.5,168215.0,,,0.0
973,2019-02-28,BS,1,2695.0,123115.0,0.0,0.0,0.0
974,2019-02-28,BL,0,3542.0,169810.0,,,0.0
975,2019-02-28,SH,1,3327.0,49301.0,0.0,0.0,0.0
976,2019-02-28,AR,0,3390.0,33195.0,,,0.0
977,2019-02-28,AI,0,2838.0,9566.0,,,0.0
978,2019-02-28,SG,1,3476.0,311506.0,1.0,0.0,0.0
979,2019-02-28,GR,1,3602.0,120467.0,1.0,0.0,0.0
980,2019-02-28,AG,1,3021.2,424024.0,0.0,0.0,0.0
981,2019-02-28,TG,0,3274.8,172783.0,,,0.0
982,2019-02-28,TI,11,4340.75,207648.0,0.09,0.45,0.0
983,2019-02-28,VD,3,2799.39,495399.0,0.67,0.33,0.0
984,2019-02-28,VS,0,2812.5,208907.0,,,0.0
985,2019-02-28,NE,2,3126.0,105527.0,0.5,0.5,0.0
986,2019-02-28,GE,8,4893.55,315296.0,0.62,0.12,0.0
987,2019-02-28,JU,0,4372.45,42605.0,,,0.0
988,2019-03-31,ZG,62,2338.5,79665.0,0.42,0.42,0.0
989,2019-03-31,ZH,25,4356.0,972784.0,0.48,0.4,0.0
990,2019-03-31,BE,2,3179.65,622788.0,0.0,0.0,0.0
991,2019-03-31,LU,1,2629.7,255571.0,1.0,0.0,0.0
992,2019-03-31,UR,1,2982.3,21715.0,0.0,0.0,0.0
993,2019-03-31,SZ,3,3005.6,100405.0,0.67,0.33,0.0
994,2019-03-31,OW,1,2726.3,23018.0,1.0,0.0,0.0
995,2019-03-31,NW,0,2541.0,26281.0,,,0.0
996,2019-03-31,GL,0,3350.0,24537.0,,,0.0
997,2019-03-31,FR,0,3103.05,198907.0,,,0.0
998,2019-03-31,SO,0,3256.5,168215.0,,,0.0
999,2019-03-31,BS,1,2695.0,123115.0,0.0,0.0,0.0
1000,2019-03-31,BL,0,3542.0,169810.0,,,0.0
1001,2019-03-31,SH,1,3327.0,49301.0,0.0,0.0,0.0
1002,2019-03-31,AR,0,3390.0,33195.0,,,0.0
1003,2019-03-31,AI,0,2838.0,9566.0,,,0.0
1004,2019-03-31,SG,1,3476.0,311506.0,1.0,0.0,0.0
1005,2019-03-31,GR,1,3602.0,120467.0,1.0,0.0,0.0
1006,2019-03-31,AG,1,3021.2,424024.0,0.0,0.0,0.0
1007,2019-03-31,TG,0,3274.8,172783.0,,,0.0
1008,2019-03-31,TI,11,4340.75,207648.0,0.09,0.45,0.0
1009,2019-03-31,VD,3,2799.39,495399.0,0.67,0.33,0.0
1010,2019-03-31,VS,0,2812.5,208907.0,,,0.0
1011,2019-03-31,NE,2,3126.0,105527.0,0.5,0.5,0.0
1012,2019-03-31,GE,8,4893.55,315296.0,0.62,0.12,0.0
1013,2019-03-31,JU,0,4372.45,42605.0,,,0.0
1014,2019-04-30,ZG,63,2338.5,79665.0,0.43,0.41,0.0
1015,2019-04-30,ZH,27,4356.0,972784.0,0.48,0.37,0.0
1016,2019-04-30,BE,2,3179.65,622788.0,0.0,0.0,0.0
1017,2019-04-30,LU,1,2629.7,255571.0,1.0,0.0,0.0
1018,2019-04-30,UR,1,2982.3,21715.0,0.0,0.0,0.0
1019,2019-04-30,SZ,3,3005.6,100405.0,0.67,0.33,0.0
1020,2019-04-30,OW,1,2726.3,23018.0,1.0,0.0,0.0
1021,2019-04-30,NW,0,2541.0,26281.0,,,0.0
1022,2019-04-30,GL,0,3350.0,24537.0,,,0.0
1023,2019-04-30,FR,0,3103.05,198907.0,,,0.0
1024,2019-04-30,SO,0,3256.5,168215.0,,,0.0
1025,2019-04-30,BS,1,2695.0,123115.0,0.0,0.0,0.0
1026,2019-04-30,BL,0,3542.0,169810.0,,,0.0
1027,2019-04-30,SH,1,3327.0,49301.0,0.0,0.0,0.0
1028,2019-04-30,AR,0,3390.0,33195.0,,,0.0
1029,2019-04-30,AI,0,2838.0,9566.0,,,0.0
1030,2019-04-30,SG,1,3476.0,311506.0,1.0,0.0,0.0
1031,2019-04-30,GR,1,3602.0,120467.0,1.0,0.0,0.0
1032,2019-04-30,AG,1,3021.2,424024.0,0.0,0.0,0.0
1033,2019-04-30,TG,0,3274.8,172783.0,,,0.0
1034,2019-04-30,TI,11,4340.75,207648.0,0.09,0.45,0.0
1035,2019-04-30,VD,3,2799.39,495399.0,0.67,0.33,0.0
1036,2019-04-30,VS,0,2812.5,208907.0,,,0.0
1037,2019-04-30,NE,2,3126.0,105527.0,0.5,0.5,0.0
1038,2019-04-30,GE,9,4893.55,315296.0,0.56,0.22,0.0
1039,2019-04-30,JU,0,4372.45,42605.0,,,0.0
1040,2019-05-31,ZG,65,2338.5,79665.0,0.42,0.43,0.0
1041,2019-05-31,ZH,27,4356.0,972784.0,0.48,0.37,0.0
1042,2019-05-31,BE,2,3179.65,622788.0,0.0,0.0,0.0
1043,2019-05-31,LU,1,2629.7,255571.0,1.0,0.0,0.0
1044,2019-05-31,UR,1,2982.3,21715.0,0.0,0.0,0.0
1045,2019-05-31,SZ,3,3005.6,100405.0,0.67,0.33,0.0
1046,2019-05-31,OW,1,2726.3,23018.0,1.0,0.0,0.0
1047,2019-05-31,NW,0,2541.0,26281.0,,,0.0
1048,2019-05-31,GL,0,3350.0,24537.0,,,0.0
1049,2019-05-31,FR,0,3103.05,198907.0,,,0.0
1050,2019-05-31,SO,0,3256.5,168215.0,,,0.0
1051,2019-05-31,BS,1,2695.0,123115.0,0.0,0.0,0.0
1052,2019-05-31,BL,0,3542.0,169810.0,,,0.0
1053,2019-05-31,SH,1,3327.0,49301.0,0.0,0.0,0.0
1054,2019-05-31,AR,0,3390.0,33195.0,,,0.0
1055,2019-05-31,AI,0,2838.0,9566.0,,,0.0
1056,2019-05-31,SG,1,3476.0,311506.0,1.0,0.0,0.0
1057,2019-05-31,GR,1,3602.0,120467.0,1.0,0.0,0.0
1058,2019-05-31,AG,1,3021.2,424024.0,0.0,0.0,0.0
1059,2019-05-31,TG,0,3274.8,172783.0,,,0.0
1060,2019-05-31,TI,11,4340.75,207648.0,0.09,0.45,0.0
1061,2019-05-31,VD,3,2799.39,495399.0,0.67,0.33,0.0
1062,2019-05-31,VS,0,2812.5,208907.0,,,0.0
1063,2019-05-31,NE,3,3126.0,105527.0,0.67,0.33,0.0
1064,2019-05-31,GE,9,4893.55,315296.0,0.56,0.22,0.0
1065,2019-05-31,JU,0,4372.45,42605.0,,,0.0
1066,2019-06-30,ZG,66,2338.5,79665.0,0.42,0.42,0.0
1067,2019-06-30,ZH,27,4356.0,972784.0,0.48,0.37,0.0
1068,2019-06-30,BE,2,3179.65,622788.0,0.0,0.0,0.0
1069,2019-06-30,LU,1,2629.7,255571.0,1.0,0.0,0.0
1070,2019-06-30,UR,1,2982.3,21715.0,0.0,0.0,0.0
1071,2019-06-30,SZ,3,3005.6,100405.0,0.67,0.33,0.0
1072,2019-06-30,OW,1,2726.3,23018.0,1.0,0.0,0.0
1073,2019-06-30,NW,0,2541.0,26281.0,,,0.0
1074,2019-06-30,GL,0,3350.0,24537.0,,,0.0
1075,2019-06-30,FR,0,3103.05,198907.0,,,0.0
1076,2019-06-30,SO,0,3256.5,168215.0,,,0.0
1077,2019-06-30,BS,1,2695.0,123115.0,0.0,0.0,0.0
1078,2019-06-30,BL,0,3542.0,169810.0,,,0.0
1079,2019-06-30,SH,1,3327.0,49301.0,0.0,0.0,0.0
1080,2019-06-30,AR,0,3390.0,33195.0,,,0.0
1081,2019-06-30,AI,0,2838.0,9566.0,,,0.0
1082,2019-06-30,SG,1,3476.0,311506.0,1.0,0.0,0.0
1083,2019-06-30,GR,1,3602.0,120467.0,1.0,0.0,0.0
1084,2019-06-30,AG,1,3021.2,424024.0,0.0,0.0,0.0
1085,2019-06-30,TG,0,3274.8,172783.0,,,0.0
1086,2019-06-30,TI,11,4340.75,207648.0,0.09,0.45,0.0
1087,2019-06-30,VD,3,2799.39,495399.0,0.67,0.33,0.0
1088,2019-06-30,VS,0,2812.5,208907.0,,,0.0
1089,2019-06-30,NE,3,3126.0,105527.0,0.67,0.33,0.0
1090,2019-06-30,GE,10,4893.55,315296.0,0.5,0.2,0.0
1091,2019-06-30,JU,0,4372.45,42605.0,,,0.0
1092,2019-07-31,ZG,70,2338.5,79665.0,0.41,0.43,0.0
1093,2019-07-31,ZH,27,4356.0,972784.0,0.48,0.37,0.0
1094,2019-07-31,BE,2,3179.65,622788.0,0.0,0.0,0.0
1095,2019-07-31,LU,1,2629.7,255571.0,1.0,0.0,0.0
1096,2019-07-31,UR,1,2982.3,21715.0,0.0,0.0,0.0
1097,2019-07-31,SZ,3,3005.6,100405.0,0.67,0.33,0.0
1098,2019-07-31,OW,1,2726.3,23018.0,1.0,0.0,0.0
1099,2019-07-31,NW,0,2541.0,26281.0,,,0.0
1100,2019-07-31,GL,0,3350.0,24537.0,,,0.0
1101,2019-07-31,FR,0,3103.05,198907.0,,,0.0
1102,2019-07-31,SO,0,3256.5,168215.0,,,0.0
1103,2019-07-31,BS,1,2695.0,123115.0,0.0,0.0,0.0
1104,2019-07-31,BL,0,3542.0,169810.0,,,0.0
1105,2019-07-31,SH,1,3327.0,49301.0,0.0,0.0,0.0
1106,2019-07-31,AR,0,3390.0,33195.0,,,0.0
1107,2019-07-31,AI,0,2838.0,9566.0,,,0.0
1108,2019-07-31,SG,1,3476.0,311506.0,1.0,0.0,0.0
1109,2019-07-31,GR,1,3602.0,120467.0,1.0,0.0,0.0
1110,2019-07-31,AG,1,3021.2,424024.0,0.0,0.0,0.0
1111,2019-07-31,TG,0,3274.8,172783.0,,,0.0
1112,2019-07-31,TI,12,4340.75,207648.0,0.08,0.5,0.0
1113,2019-07-31,VD,3,2799.39,495399.0,0.67,0.33,0.0
1114,2019-07-31,VS,0,2812.5,208907.0,,,0.0
1115,2019-07-31,NE,3,3126.0,105527.0,0.67,0.33,0.0
1116,2019-07-31,GE,10,4893.55,315296.0,0.5,0.2,0.0
1117,2019-07-31,JU,0,4372.45,42605.0,,,0.0
1118,2019-08-31,ZG,70,2338.5,79665.0,0.41,0.43,0.0
1119,2019-08-31,ZH,28,4356.0,972784.0,0.5,0.36,0.0
1120,2019-08-31,BE,2,3179.65,622788.0,0.0,0.0,0.0
1121,2019-08-31,LU,1,2629.7,255571.0,1.0,0.0,0.0
1122,2019-08-31,UR,1,2982.3,21715.0,0.0,0.0,0.0
1123,2019-08-31,SZ,3,3005.6,100405.0,0.67,0.33,0.0
1124,2019-08-31,OW,1,2726.3,23018.0,1.0,0.0,0.0
1125,2019-08-31,NW,0,2541.0,26281.0,,,0.0
1126,2019-08-31,GL,0,3350.0,24537.0,,,0.0
1127,2019-08-31,FR,0,3103.05,198907.0,,,0.0
1128,2019-08-31,SO,0,3256.5,168215.0,,,0.0
1129,2019-08-31,BS,1,2695.0,123115.0,0.0,0.0,0.0
1130,2019-08-31,BL,0,3542.0,169810.0,,,0.0
1131,2019-08-31,SH,1,3327.0,49301.0,0.0,0.0,0.0
1132,2019-08-31,AR,0,3390.0,33195.0,,,0.0
1133,2019-08-31,AI,0,2838.0,9566.0,,,0.0
1134,2019-08-31,SG,1,3476.0,311506.0,1.0,0.0,0.0
1135,2019-08-31,GR,1,3602.0,120467.0,1.0,0.0,0.0
1136,2019-08-31,AG,1,3021.2,424024.0,0.0,0.0,0.0
1137,2019-08-31,TG,0,3274.8,172783.0,,,0.0
1138,2019-08-31,TI,12,4340.75,207648.0,0.08,0.5,0.0
1139,2019-08-31,VD,3,2799.39,495399.0,0.67,0.33,0.0
1140,2019-08-31,VS,0,2812.5,208907.0,,,0.0
1141,2019-08-31,NE,3,3126.0,105527.0,0.67,0.33,0.0
1142,2019-08-31,GE,10,4893.55,315296.0,0.5,0.2,0.0
1143,2019-08-31,JU,0,4372.45,42605.0,,,0.0
1144,2019-09-30,ZG,70,2338.5,79665.0,0.41,0.43,0.0
1145,2019-09-30,ZH,28,4356.0,972784.0,0.5,0.36,0.0
1146,2019-09-30,BE,2,3179.65,622788.0,0.0,0.0,0.0
1147,2019-09-30,LU,1,2629.7,255571.0,1.0,0.0,0.0
1148,2019-09-30,UR,1,2982.3,21715.0,0.0,0.0,0.0
1149,2019-09-30,SZ,3,3005.6,100405.0,0.67,0.33,0.0
1150,2019-09-30,OW,1,2726.3,23018.0,1.0,0.0,0.0
1151,2019-09-30,NW,0,2541.0,26281.0,,,0.0
1152,2019-09-30,GL,0,3350.0,24537.0,,,0.0
1153,2019-09-30,FR,0,3103.05,198907.0,,,0.0
1154,2019-09-30,SO,0,3256.5,168215.0,,,0.0
1155,2019-09-30,BS,1,2695.0,123115.0,0.0,0.0,0.0
1156,2019-09-30,BL,0,3542.0,169810.0,,,0.0
1157,2019-09-30,SH,1,3327.0,49301.0,0.0,0.0,0.0
1158,2019-09-30,AR,0,3390.0,33195.0,,,0.0
1159,2019-09-30,AI,0,2838.0,9566.0,,,0.0
1160,2019-09-30,SG,1,3476.0,311506.0,1.0,0.0,0.0
1161,2019-09-30,GR,1,3602.0,120467.0,1.0,0.0,0.0
1162,2019-09-30,AG,1,3021.2,424024.0,0.0,0.0,0.0
1163,2019-09-30,TG,0,3274.8,172783.0,,,0.0
1164,2019-09-30,TI,12,4340.75,207648.0,0.08,0.5,0.0
1165,2019-09-30,VD,4,2799.39,495399.0,0.75,0.25,0.0
1166,2019-09-30,VS,0,2812.5,208907.0,,,0.0
1167,2019-09-30,NE,4,3126.0,105527.0,0.5,0.5,0.0
1168,2019-09-30,GE,10,4893.55,315296.0,0.5,0.2,0.0
1169,2019-09-30,JU,0,4372.45,42605.0,,,0.0
1170,2019-10-31,ZG,70,2338.5,79665.0,0.41,0.43,0.0
1171,2019-10-31,ZH,28,4356.0,972784.0,0.5,0.36,0.0
1172,2019-10-31,BE,2,3179.65,622788.0,0.0,0.0,0.0
1173,2019-10-31,LU,1,2629.7,255571.0,1.0,0.0,0.0
1174,2019-10-31,UR,1,2982.3,21715.0,0.0,0.0,0.0
1175,2019-10-31,SZ,4,3005.6,100405.0,0.5,0.5,0.0
1176,2019-10-31,OW,1,2726.3,23018.0,1.0,0.0,0.0
1177,2019-10-31,NW,0,2541.0,26281.0,,,0.0
1178,2019-10-31,GL,0,3350.0,24537.0,,,0.0
1179,2019-10-31,FR,0,3103.05,198907.0,,,0.0
1180,2019-10-31,SO,0,3256.5,168215.0,,,0.0
1181,2019-10-31,BS,1,2695.0,123115.0,0.0,0.0,0.0
1182,2019-10-31,BL,0,3542.0,169810.0,,,0.0
1183,2019-10-31,SH,1,3327.0,49301.0,0.0,0.0,0.0
1184,2019-10-31,AR,0,3390.0,33195.0,,,0.0
1185,2019-10-31,AI,0,2838.0,9566.0,,,0.0
1186,2019-10-31,SG,1,3476.0,311506.0,1.0,0.0,0.0
1187,2019-10-31,GR,1,3602.0,120467.0,1.0,0.0,0.0
1188,2019-10-31,AG,1,3021.2,424024.0,0.0,0.0,0.0
1189,2019-10-31,TG,0,3274.8,172783.0,,,0.0
1190,2019-10-31,TI,12,4340.75,207648.0,0.08,0.5,0.0
1191,2019-10-31,VD,4,2799.39,495399.0,0.75,0.25,0.0
1192,2019-10-31,VS,0,2812.5,208907.0,,,0.0
1193,2019-10-31,NE,4,3126.0,105527.0,0.5,0.5,0.0
1194,2019-10-31,GE,11,4893.55,315296.0,0.45,0.18,0.0
1195,2019-10-31,JU,0,4372.45,42605.0,,,0.0
1196,2019-11-30,ZG,70,2338.5,79665.0,0.41,0.43,0.0
1197,2019-11-30,ZH,29,4356.0,972784.0,0.48,0.38,0.0
1198,2019-11-30,BE,2,3179.65,622788.0,0.0,0.0,0.0
1199,2019-11-30,LU,1,2629.7,255571.0,1.0,0.0,0.0
1200,2019-11-30,UR,1,2982.3,21715.0,0.0,0.0,0.0
1201,2019-11-30,SZ,4,3005.6,100405.0,0.5,0.5,0.0
1202,2019-11-30,OW,1,2726.3,23018.0,1.0,0.0,0.0
1203,2019-11-30,NW,0,2541.0,26281.0,,,0.0
1204,2019-11-30,GL,0,3350.0,24537.0,,,0.0
1205,2019-11-30,FR,0,3103.05,198907.0,,,0.0
1206,2019-11-30,SO,0,3256.5,168215.0,,,0.0
1207,2019-11-30,BS,1,2695.0,123115.0,0.0,0.0,0.0
1208,2019-11-30,BL,0,3542.0,169810.0,,,0.0
1209,2019-11-30,SH,1,3327.0,49301.0,0.0,0.0,0.0
1210,2019-11-30,AR,0,3390.0,33195.0,,,0.0
1211,2019-11-30,AI,0,2838.0,9566.0,,,0.0
1212,2019-11-30,SG,1,3476.0,311506.0,1.0,0.0,0.0
1213,2019-11-30,GR,1,3602.0,120467.0,1.0,0.0,0.0
1214,2019-11-30,AG,1,3021.2,424024.0,0.0,0.0,0.0
1215,2019-11-30,TG,0,3274.8,172783.0,,,0.0
1216,2019-11-30,TI,12,4340.75,207648.0,0.08,0.5,0.0
1217,2019-11-30,VD,4,2799.39,495399.0,0.75,0.25,0.0
1218,2019-11-30,VS,0,2812.5,208907.0,,,0.0
1219,2019-11-30,NE,4,3126.0,105527.0,0.5,0.5,0.0
1220,2019-11-30,GE,11,4893.55,315296.0,0.45,0.18,0.0
1221,2019-11-30,JU,0,4372.45,42605.0,,,0.0
1222,2019-12-31,ZG,70,2338.5,79665.0,0.41,0.43,0.0
1223,2019-12-31,ZH,30,4356.0,972784.0,0.47,0.4,0.0
1224,2019-12-31,BE,2,3179.65,622788.0,0.0,0.0,0.0
1225,2019-12-31,LU,1,2629.7,255571.0,1.0,0.0,0.0
1226,2019-12-31,UR,1,2982.3,21715.0,0.0,0.0,0.0
1227,2019-12-31,SZ,4,3005.6,100405.0,0.5,0.5,0.0
1228,2019-12-31,OW,1,2726.3,23018.0,1.0,0.0,0.0
1229,2019-12-31,NW,0,2541.0,26281.0,,,0.0
1230,2019-12-31,GL,0,3350.0,24537.0,,,0.0
1231,2019-12-31,FR,0,3103.05,198907.0,,,0.0
1232,2019-12-31,SO,0,3256.5,168215.0,,,0.0
1233,2019-12-31,BS,1,2695.0,123115.0,0.0,0.0,0.0
1234,2019-12-31,BL,0,3542.0,169810.0,,,0.0
1235,2019-12-31,SH,1,3327.0,49301.0,0.0,0.0,0.0
1236,2019-12-31,AR,0,3390.0,33195.0,,,0.0
1237,2019-12-31,AI,0,2838.0,9566.0,,,0.0
1238,2019-12-31,SG,1,3476.0,311506.0,1.0,0.0,0.0
1239,2019-12-31,GR,1,3602.0,120467.0,1.0,0.0,0.0
1240,2019-12-31,AG,1,3021.2,424024.0,0.0,0.0,0.0
1241,2019-12-31,TG,0,3274.8,172783.0,,,0.0
1242,2019-12-31,TI,12,4340.75,207648.0,0.08,0.5,0.0
1243,2019-12-31,VD,4,2799.39,495399.0,0.75,0.25,0.0
1244,2019-12-31,VS,0,2812.5,208907.0,,,0.0
1245,2019-12-31,NE,4,3126.0,105527.0,0.5,0.5,0.0
1246,2019-12-31,GE,11,4893.55,315296.0,0.45,0.18,0.0
1247,2019-12-31,JU,0,4372.45,42605.0,,,0.0
1248,2020-01-31,ZG,70,2848.8,80234.0,0.41,0.43,0.0
1249,2020-01-31,ZH,32,4356.0,980693.0,0.47,0.38,0.0
1250,2020-01-31,BE,2,3179.65,622565.0,0.0,0.0,0.0
1251,2020-01-31,LU,1,2629.7,256790.0,1.0,0.0,0.0
1252,2020-01-31,UR,1,2531.59,21739.0,0.0,0.0,0.0
1253,2020-01-31,SZ,4,2813.65,101197.0,0.5,0.5,0.0
1254,2020-01-31,OW,1,2556.5,23034.0,1.0,0.0,0.0
1255,2020-01-31,NW,0,2548.0,26388.0,,,0.0
1256,2020-01-31,GL,0,2700.0,24610.0,,,0.0
1257,2020-01-31,FR,0,2827.7,201329.0,,,0.0
1258,2020-01-31,SO,0,3232.0,168974.0,,,0.0
1259,2020-01-31,BS,1,2695.0,123788.0,0.0,0.0,0.0
1260,2020-01-31,BL,0,3707.4,170100.0,,,0.0
1261,2020-01-31,SH,1,2812.16,49632.0,0.0,0.0,0.0
1262,2020-01-31,AR,0,3390.0,32940.0,,,0.0
1263,2020-01-31,AI,0,2537.5,9621.0,,,0.0
1264,2020-01-31,SG,1,2899.98,313333.0,1.0,0.0,0.0
1265,2020-01-31,GR,1,3348.0,120785.0,1.0,0.0,0.0
1266,2020-01-31,AG,1,3021.2,427461.0,0.0,0.0,0.0
1267,2020-01-31,TG,0,2672.7,174019.0,,,0.0
1268,2020-01-31,TI,12,3864.11,207438.0,0.08,0.5,0.0
1269,2020-01-31,VD,4,2806.47,502049.0,0.75,0.25,0.0
1270,2020-01-31,VS,0,2649.0,210723.0,,,0.0
1271,2020-01-31,NE,4,2716.0,105285.0,0.5,0.5,0.0
1272,2020-01-31,GE,11,2800.5,316942.0,0.45,0.18,0.0
1273,2020-01-31,JU,0,3546.15,42660.0,,,0.0
1274,2020-02-29,ZG,70,2848.8,80234.0,0.41,0.43,0.0
1275,2020-02-29,ZH,32,4356.0,980693.0,0.47,0.38,0.0
1276,2020-02-29,BE,2,3179.65,622565.0,0.0,0.0,0.0
1277,2020-02-29,LU,1,2629.7,256790.0,1.0,0.0,0.0
