month,days,canton,companies,employees,followers,other legal forms,AG's,GmbH's,share of AG's,share of GmbH's,financial sector,IT sector,other sectors,share of financial sector,share of IT sector,taxes,working_population,treatment
2017-02-28,394,GE,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,4892.0,309359.0,0.0
,394,synth_ZH,3.9942466577446956,,,,,,,,,,,,,,,
2017-03-31,425,ZG,10.0,154.0,16129.0,0.0,6.0,4.0,0.6,0.4,3.0,5.0,2.0,0.3,0.5,2361.0,79087.0,0.0
2017-03-31,425,ZH,7.0,692.0,21657.0,0.0,5.0,2.0,0.7142857142857143,0.2857142857142857,2.0,5.0,0.0,0.2857142857142857,0.7142857142857143,4356.0,952121.0,0.0
2017-03-31,425,TI,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,4365.424999999999,210041.0,0.0
2017-03-31,425,VD,1.0,87.0,7823.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4267.26,488905.0,0.0
2017-03-31,425,NE,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,3126.0,106567.0,0.0
2017-03-31,425,GE,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,4892.0,309359.0,0.0
,425,synth_ZH,3.9942466577446956,,,,,,,,,,,,,,,
2017-04-30,455,ZG,12.0,192.0,1323534.0,0.0,8.0,4.0,0.6666666666666666,0.3333333333333333,4.0,5.0,3.0,0.3333333333333333,0.4166666666666667,2361.0,79087.0,0.0
2017-04-30,455,ZH,7.0,692.0,21657.0,0.0,5.0,2.0,0.7142857142857143,0.2857142857142857,2.0,5.0,0.0,0.2857142857142857,0.7142857142857143,4356.0,952121.0,0.0
2017-04-30,455,TI,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4365.424999999999,210041.0,0.0
2017-04-30,455,VD,1.0,87.0,7823.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4267.26,488905.0,0.0
2017-04-30,455,NE,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,3126.0,106567.0,0.0
2017-04-30,455,GE,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,4892.0,309359.0,0.0
,455,synth_ZH,4.34334345356276,,,,,,,,,,,,,,,
