month,days,canton,companies,employees,followers,other legal forms,AG's,GmbH's,share of AG's,share of GmbH's,financial sector,IT sector,other sectors,share of financial sector,share of IT sector,taxes,working_population,treatment
30.09.16,243,ZG,8,152,16082,0,4,4,0.5,0.5,2,5,1,0.25,0.625,2361,78376,0
30.09.16,243,ZH,4,682,21560,0,4,0,1,0,1,3,0,0.25,0.75,4356,943505,0
30.09.16,243,BE,0,0,0,0,0,0,,,0,0,0,,,3180.9,622339,0
30.09.16,243,LU,0,0,0,0,0,0,,,0,0,0,,,2629.7,251486,0
30.09.16,243,UR,0,0,0,0,0,0,,,0,0,0,,,3004.4892,21652,0
30.09.16,243,SZ,0,0,0,0,0,0,,,0,0,0,,,3063.45,98333,0
30.09.16,243,OW,0,0,0,0,0,0,,,0,0,0,,,2726.3,23026,0
30.09.16,243,NW,0,0,0,0,0,0,,,0,0,0,,,2541,26417,0
30.09.16,243,GL,0,0,0,0,0,0,,,0,0,0,,,3362,24584,0
30.09.16,243,FR,0,0,0,0,0,0,,,0,0,0,,,3103.05,193603,0
30.09.16,243,SO,0,0,0,0,0,0,,,0,0,0,,,3331.65,166200,0
30.09.16,243,BS,0,0,0,0,0,0,,,0,0,0,,,4857,121641,0
30.09.16,243,BL,0,0,0,0,0,0,,,0,0,0,,,3542,169564,0
30.09.16,243,SH,0,0,0,0,0,0,,,0,0,0,,,3383,48813,0
30.09.16,243,AR,0,0,0,0,0,0,,,0,0,0,,,3390,33434,0
30.09.16,243,AI,0,0,0,0,0,0,,,0,0,0,,,2838,9527,0
30.09.16,243,SG,0,0,0,0,0,0,,,0,0,0,,,3475.5,309354,0
30.09.16,243,GR,0,0,0,0,0,0,,,0,0,0,,,3747,121002,0
30.09.16,243,AG,0,0,0,0,0,0,,,0,0,0,,,3021.2,415503,0
30.09.16,243,TG,0,0,0,0,0,0,,,0,0,0,,,3286,169396,0
30.09.16,243,TI,0,0,0,0,0,0,,,0,0,0,,,4356.3,211291,0
30.09.16,243,VD,1,87,7823,0,1,0,1,0,0,1,0,0,1,4422.21,483842,0
30.09.16,243,VS,0,0,0,0,0,0,,,0,0,0,,,2812.5,206913,0
30.09.16,243,NE,0,0,0,0,0,0,,,0,0,0,,,3126,107176,0
30.09.16,243,GE,0,0,0,0,0,0,,,0,0,0,,,4892,305371,0
30.09.16,243,JU,0,0,0,0,0,0,,,0,0,0,,,4408.6,42677,0
31.10.16,274,ZG,8,152,16082,0,4,4,0.5,0.5,2,5,1,0.25,0.625,2361,78376,0
31.10.16,274,ZH,5,689,21633,0,5,0,1,0,1,4,0,0.2,0.8,4356,943505,0
31.10.16,274,BE,0,0,0,0,0,0,,,0,0,0,,,3180.9,622339,0
31.10.16,274,LU,0,0,0,0,0,0,,,0,0,0,,,2629.7,251486,0
31.10.16,274,UR,0,0,0,0,0,0,,,0,0,0,,,3004.4892,21652,0
