Month,Canton,Companies (Y),Tax Burden (TX),Working Population (WP),Share of financial Sector (f),Share of IT Sector (it),Treatment (t)
2018-11-30,VD,3,4267.26,492075.0,0.6666666666666666,0.3333333333333333,0.0
2018-11-30,VS,0,2812.5,208500.0,,,0.0
2018-11-30,NE,2,3126.0,105812.0,0.5,0.5,0.0
2018-11-30,GE,7,4892.0,312012.0,0.7142857142857143,0.1428571428571428,0.0
2018-11-30,JU,0,4403.55,42692.0,,,0.0
2018-12-31,ZG,58,2361.5,79597.0,0.4137931034482758,0.4137931034482758,0.0
2018-12-31,ZH,23,4356.0,962059.0,0.4782608695652174,0.4347826086956521,0.0
2018-12-31,BE,2,3180.9,622412.0,0.0,0.0,0.0
2018-12-31,LU,1,2629.7,254126.0,1.0,0.0,0.0
2018-12-31,UR,1,2982.3012,21651.0,0.0,0.0,0.0
2018-12-31,SZ,3,3043.85,99947.0,0.6666666666666666,0.3333333333333333,0.0
2018-12-31,OW,1,2726.3,23100.0,1.0,0.0,0.0
2018-12-31,NW,0,2541.0,26552.0,,,0.0
2018-12-31,GL,0,3357.0,24566.0,,,0.0
2018-12-31,FR,0,3103.05,197382.0,,,0.0
2018-12-31,SO,0,3256.5,167704.0,,,0.0
2018-12-31,BS,0,4857.0,122466.0,,,0.0
2018-12-31,BL,0,3542.0,169597.0,,,0.0
2018-12-31,SH,1,3327.0,49233.0,0.0,0.0,0.0
2018-12-31,AR,0,3390.0,33220.0,,,0.0
2018-12-31,AI,0,2838.0,9630.0,,,0.0
2018-12-31,SG,1,3476.0,310799.0,1.0,0.0,0.0
2018-12-31,GR,1,3635.0,120386.0,1.0,0.0,0.0
2018-12-31,AG,1,3021.2,421254.0,0.0,0.0,0.0
2018-12-31,TG,0,3286.0,171646.0,,,0.0
2018-12-31,TI,11,4340.75,209350.0,0.0909090909090909,0.4545454545454545,0.0
2018-12-31,VD,3,4267.26,492075.0,0.6666666666666666,0.3333333333333333,0.0
2018-12-31,VS,0,2812.5,208500.0,,,0.0
2018-12-31,NE,2,3126.0,105812.0,0.5,0.5,0.0
2018-12-31,GE,7,4892.0,312012.0,0.7142857142857143,0.1428571428571428,0.0
2018-12-31,JU,0,4403.55,42692.0,,,0.0
2019-01-31,ZG,59,2338.5,79665.0,0.4067796610169492,0.423728813559322,0.0
2019-01-31,ZH,23,4356.0,972784.0,0.4782608695652174,0.4347826086956521,0.0
2019-01-31,BE,2,3179.65,622788.0,0.0,0.0,0.0
2019-01-31,LU,1,2629.7,255571.0,1.0,0.0,0.0
2019-01-31,UR,1,2982.3012,21715.0,0.0,0.0,0.0
2019-01-31,SZ,3,3005.6,100405.0,0.6666666666666666,0.3333333333333333,0.0
2019-01-31,OW,1,2726.3,23018.0,1.0,0.0,0.0
2019-01-31,NW,0,2541.0,26281.0,,,0.0
2019-01-31,GL,0,3350.0,24537.0,,,0.0
2019-01-31,FR,0,3103.05,198907.0,,,0.0
2019-01-31,SO,0,3256.5,168215.0,,,0.0
2019-01-31,BS,0,2695.0,123115.0,,,0.0
2019-01-31,BL,0,3542.0,169810.0,,,0.0
2019-01-31,SH,1,3327.0,49301.0,0.0,0.0,0.0
2019-01-31,AR,0,3390.0,33195.0,,,0.0
2019-01-31,AI,0,2838.0,9566.0,,,0.0
2019-01-31,SG,1,3476.0,311506.0,1.0,0.0,0.0
2019-01-31,GR,1,3602.0,120467.0,1.0,0.0,0.0
2019-01-31,AG,1,3021.2,424024.0,0.0,0.0,0.0
2019-01-31,TG,0,3274.8,172783.0,,,0.0
2019-01-31,TI,11,4340.75,207648.0,0.0909090909090909,0.4545454545454545,0.0
2019-01-31,VD,3,2799.3946000000005,495399.0,0.6666666666666666,0.3333333333333333,0.0
2019-01-31,VS,0,2812.5,208907.0,,,0.0
2019-01-31,NE,2,3126.0,105527.0,0.5,0.5,0.0
2019-01-31,GE,7,4893.55,315296.0,0.7142857142857143,0.1428571428571428,0.0
2019-01-31,JU,0,4372.45,42605.0,,,0.0
2019-02-28,ZG,59,2338.5,79665.0,0.4067796610169492,0.423728813559322,0.0
2019-02-28,ZH,24,4356.0,972784.0,0.4583333333333333,0.4166666666666667,0.0
2019-02-28,BE,2,3179.65,622788.0,0.0,0.0,0.0
2019-02-28,LU,1,2629.7,255571.0,1.0,0.0,0.0
2019-02-28,UR,1,2982.3012,21715.0,0.0,0.0,0.0
2019-02-28,SZ,3,3005.6,100405.0,0.6666666666666666,0.3333333333333333,0.0
2019-02-28,OW,1,2726.3,23018.0,1.0,0.0,0.0
2019-02-28,NW,0,2541.0,26281.0,,,0.0
2019-02-28,GL,0,3350.0,24537.0,,,0.0
2019-02-28,FR,0,3103.05,198907.0,,,0.0
2019-02-28,SO,0,3256.5,168215.0,,,0.0
2019-02-28,BS,1,2695.0,123115.0,0.0,0.0,0.0
2019-02-28,BL,0,3542.0,169810.0,,,0.0
2019-02-28,SH,1,3327.0,49301.0,0.0,0.0,0.0
2019-02-28,AR,0,3390.0,33195.0,,,0.0
2019-02-28,AI,0,2838.0,9566.0,,,0.0
2019-02-28,SG,1,3476.0,311506.0,1.0,0.0,0.0
2019-02-28,GR,1,3602.0,120467.0,1.0,0.0,0.0
2019-02-28,AG,1,3021.2,424024.0,0.0,0.0,0.0
2019-02-28,TG,0,3274.8,172783.0,,,0.0
2019-02-28,TI,11,4340.75,207648.0,0.0909090909090909,0.4545454545454545,0.0
2019-02-28,VD,3,2799.3946000000005,495399.0,0.6666666666666666,0.3333333333333333,0.0
2019-02-28,VS,0,2812.5,208907.0,,,0.0
2019-02-28,NE,2,3126.0,105527.0,0.5,0.5,0.0
2019-02-28,GE,8,4893.55,315296.0,0.625,0.125,0.0
2019-02-28,JU,0,4372.45,42605.0,,,0.0
2019-03-31,ZG,62,2338.5,79665.0,0.4193548387096774,0.4193548387096774,0.0
2019-03-31,ZH,25,4356.0,972784.0,0.48,0.4,0.0
2019-03-31,BE,2,3179.65,622788.0,0.0,0.0,0.0
2019-03-31,LU,1,2629.7,255571.0,1.0,0.0,0.0
2019-03-31,UR,1,2982.3012,21715.0,0.0,0.0,0.0
2019-03-31,SZ,3,3005.6,100405.0,0.6666666666666666,0.3333333333333333,0.0
2019-03-31,OW,1,2726.3,23018.0,1.0,0.0,0.0
2019-03-31,NW,0,2541.0,26281.0,,,0.0
2019-03-31,GL,0,3350.0,24537.0,,,0.0
2019-03-31,FR,0,3103.05,198907.0,,,0.0
2019-03-31,SO,0,3256.5,168215.0,,,0.0
2019-03-31,BS,1,2695.0,123115.0,0.0,0.0,0.0
2019-03-31,BL,0,3542.0,169810.0,,,0.0
2019-03-31,SH,1,3327.0,49301.0,0.0,0.0,0.0
2019-03-31,AR,0,3390.0,33195.0,,,0.0
2019-03-31,AI,0,2838.0,9566.0,,,0.0
2019-03-31,SG,1,3476.0,311506.0,1.0,0.0,0.0
2019-03-31,GR,1,3602.0,120467.0,1.0,0.0,0.0
2019-03-31,AG,1,3021.2,424024.0,0.0,0.0,0.0
2019-03-31,TG,0,3274.8,172783.0,,,0.0
2019-03-31,TI,11,4340.75,207648.0,0.0909090909090909,0.4545454545454545,0.0
2019-03-31,VD,3,2799.3946000000005,495399.0,0.6666666666666666,0.3333333333333333,0.0
2019-03-31,VS,0,2812.5,208907.0,,,0.0
2019-03-31,NE,2,3126.0,105527.0,0.5,0.5,0.0
2019-03-31,GE,8,4893.55,315296.0,0.625,0.125,0.0
2019-03-31,JU,0,4372.45,42605.0,,,0.0
2019-04-30,ZG,63,2338.5,79665.0,0.4285714285714285,0.4126984126984127,0.0
2019-04-30,ZH,27,4356.0,972784.0,0.4814814814814814,0.3703703703703703,0.0
2019-04-30,BE,2,3179.65,622788.0,0.0,0.0,0.0
2019-04-30,LU,1,2629.7,255571.0,1.0,0.0,0.0
2019-04-30,UR,1,2982.3012,21715.0,0.0,0.0,0.0
2019-04-30,SZ,3,3005.6,100405.0,0.6666666666666666,0.3333333333333333,0.0
2019-04-30,OW,1,2726.3,23018.0,1.0,0.0,0.0
2019-04-30,NW,0,2541.0,26281.0,,,0.0
2019-04-30,GL,0,3350.0,24537.0,,,0.0
2019-04-30,FR,0,3103.05,198907.0,,,0.0
2019-04-30,SO,0,3256.5,168215.0,,,0.0
2019-04-30,BS,1,2695.0,123115.0,0.0,0.0,0.0
2019-04-30,BL,0,3542.0,169810.0,,,0.0
2019-04-30,SH,1,3327.0,49301.0,0.0,0.0,0.0
2019-04-30,AR,0,3390.0,33195.0,,,0.0
2019-04-30,AI,0,2838.0,9566.0,,,0.0
2019-04-30,SG,1,3476.0,311506.0,1.0,0.0,0.0
2019-04-30,GR,1,3602.0,120467.0,1.0,0.0,0.0
2019-04-30,AG,1,3021.2,424024.0,0.0,0.0,0.0
2019-04-30,TG,0,3274.8,172783.0,,,0.0
2019-04-30,TI,11,4340.75,207648.0,0.0909090909090909,0.4545454545454545,0.0
2019-04-30,VD,3,2799.3946000000005,495399.0,0.6666666666666666,0.3333333333333333,0.0
2019-04-30,VS,0,2812.5,208907.0,,,0.0
2019-04-30,NE,2,3126.0,105527.0,0.5,0.5,0.0
2019-04-30,GE,9,4893.55,315296.0,0.5555555555555556,0.2222222222222222,0.0
2019-04-30,JU,0,4372.45,42605.0,,,0.0
2019-05-31,ZG,65,2338.5,79665.0,0.4153846153846154,0.4307692307692308,0.0
2019-05-31,ZH,27,4356.0,972784.0,0.4814814814814814,0.3703703703703703,0.0
2019-05-31,BE,2,3179.65,622788.0,0.0,0.0,0.0
2019-05-31,LU,1,2629.7,255571.0,1.0,0.0,0.0
2019-05-31,UR,1,2982.3012,21715.0,0.0,0.0,0.0
2019-05-31,SZ,3,3005.6,100405.0,0.6666666666666666,0.3333333333333333,0.0
2019-05-31,OW,1,2726.3,23018.0,1.0,0.0,0.0
2019-05-31,NW,0,2541.0,26281.0,,,0.0
2019-05-31,GL,0,3350.0,24537.0,,,0.0
2019-05-31,FR,0,3103.05,198907.0,,,0.0
2019-05-31,SO,0,3256.5,168215.0,,,0.0
2019-05-31,BS,1,2695.0,123115.0,0.0,0.0,0.0
2019-05-31,BL,0,3542.0,169810.0,,,0.0
2019-05-31,SH,1,3327.0,49301.0,0.0,0.0,0.0
2019-05-31,AR,0,3390.0,33195.0,,,0.0
2019-05-31,AI,0,2838.0,9566.0,,,0.0
2019-05-31,SG,1,3476.0,311506.0,1.0,0.0,0.0
2019-05-31,GR,1,3602.0,120467.0,1.0,0.0,0.0
2019-05-31,AG,1,3021.2,424024.0,0.0,0.0,0.0
2019-05-31,TG,0,3274.8,172783.0,,,0.0
2019-05-31,TI,11,4340.75,207648.0,0.0909090909090909,0.4545454545454545,0.0
2019-05-31,VD,3,2799.3946000000005,495399.0,0.6666666666666666,0.3333333333333333,0.0
2019-05-31,VS,0,2812.5,208907.0,,,0.0
2019-05-31,NE,3,3126.0,105527.0,0.6666666666666666,0.3333333333333333,0.0
2019-05-31,GE,9,4893.55,315296.0,0.5555555555555556,0.2222222222222222,0.0
2019-05-31,JU,0,4372.45,42605.0,,,0.0
2019-06-30,ZG,66,2338.5,79665.0,0.4242424242424242,0.4242424242424242,0.0
2019-06-30,ZH,27,4356.0,972784.0,0.4814814814814814,0.3703703703703703,0.0
2019-06-30,BE,2,3179.65,622788.0,0.0,0.0,0.0
2019-06-30,LU,1,2629.7,255571.0,1.0,0.0,0.0
2019-06-30,UR,1,2982.3012,21715.0,0.0,0.0,0.0
2019-06-30,SZ,3,3005.6,100405.0,0.6666666666666666,0.3333333333333333,0.0
2019-06-30,OW,1,2726.3,23018.0,1.0,0.0,0.0
2019-06-30,NW,0,2541.0,26281.0,,,0.0
2019-06-30,GL,0,3350.0,24537.0,,,0.0
2019-06-30,FR,0,3103.05,198907.0,,,0.0
2019-06-30,SO,0,3256.5,168215.0,,,0.0
2019-06-30,BS,1,2695.0,123115.0,0.0,0.0,0.0
2019-06-30,BL,0,3542.0,169810.0,,,0.0
2019-06-30,SH,1,3327.0,49301.0,0.0,0.0,0.0
2019-06-30,AR,0,3390.0,33195.0,,,0.0
2019-06-30,AI,0,2838.0,9566.0,,,0.0
2019-06-30,SG,1,3476.0,311506.0,1.0,0.0,0.0
2019-06-30,GR,1,3602.0,120467.0,1.0,0.0,0.0
2019-06-30,AG,1,3021.2,424024.0,0.0,0.0,0.0
2019-06-30,TG,0,3274.8,172783.0,,,0.0
2019-06-30,TI,11,4340.75,207648.0,0.0909090909090909,0.4545454545454545,0.0
2019-06-30,VD,3,2799.3946000000005,495399.0,0.6666666666666666,0.3333333333333333,0.0
2019-06-30,VS,0,2812.5,208907.0,,,0.0
2019-06-30,NE,3,3126.0,105527.0,0.6666666666666666,0.3333333333333333,0.0
2019-06-30,GE,10,4893.55,315296.0,0.5,0.2,0.0
2019-06-30,JU,0,4372.45,42605.0,,,0.0
2019-07-31,ZG,70,2338.5,79665.0,0.4142857142857143,0.4285714285714285,0.0
2019-07-31,ZH,27,4356.0,972784.0,0.4814814814814814,0.3703703703703703,0.0
2019-07-31,BE,2,3179.65,622788.0,0.0,0.0,0.0
2019-07-31,LU,1,2629.7,255571.0,1.0,0.0,0.0
2019-07-31,UR,1,2982.3012,21715.0,0.0,0.0,0.0
2019-07-31,SZ,3,3005.6,100405.0,0.6666666666666666,0.3333333333333333,0.0
2019-07-31,OW,1,2726.3,23018.0,1.0,0.0,0.0
2019-07-31,NW,0,2541.0,26281.0,,,0.0
2019-07-31,GL,0,3350.0,24537.0,,,0.0
2019-07-31,FR,0,3103.05,198907.0,,,0.0
2019-07-31,SO,0,3256.5,168215.0,,,0.0
2019-07-31,BS,1,2695.0,123115.0,0.0,0.0,0.0
2019-07-31,BL,0,3542.0,169810.0,,,0.0
2019-07-31,SH,1,3327.0,49301.0,0.0,0.0,0.0
2019-07-31,AR,0,3390.0,33195.0,,,0.0
2019-07-31,AI,0,2838.0,9566.0,,,0.0
2019-07-31,SG,1,3476.0,311506.0,1.0,0.0,0.0
2019-07-31,GR,1,3602.0,120467.0,1.0,0.0,0.0
2019-07-31,AG,1,3021.2,424024.0,0.0,0.0,0.0
2019-07-31,TG,0,3274.8,172783.0,,,0.0
2019-07-31,TI,12,4340.75,207648.0,0.0833333333333333,0.5,0.0
2019-07-31,VD,3,2799.3946000000005,495399.0,0.6666666666666666,0.3333333333333333,0.0
2019-07-31,VS,0,2812.5,208907.0,,,0.0
2019-07-31,NE,3,3126.0,105527.0,0.6666666666666666,0.3333333333333333,0.0
2019-07-31,GE,10,4893.55,315296.0,0.5,0.2,0.0
2019-07-31,JU,0,4372.45,42605.0,,,0.0
2019-08-31,ZG,70,2338.5,79665.0,0.4142857142857143,0.4285714285714285,0.0
2019-08-31,ZH,28,4356.0,972784.0,0.5,0.3571428571428571,0.0
2019-08-31,BE,2,3179.65,622788.0,0.0,0.0,0.0
2019-08-31,LU,1,2629.7,255571.0,1.0,0.0,0.0
2019-08-31,UR,1,2982.3012,21715.0,0.0,0.0,0.0
2019-08-31,SZ,3,3005.6,100405.0,0.6666666666666666,0.3333333333333333,0.0
2019-08-31,OW,1,2726.3,23018.0,1.0,0.0,0.0
2019-08-31,NW,0,2541.0,26281.0,,,0.0
2019-08-31,GL,0,3350.0,24537.0,,,0.0
2019-08-31,FR,0,3103.05,198907.0,,,0.0
2019-08-31,SO,0,3256.5,168215.0,,,0.0
2019-08-31,BS,1,2695.0,123115.0,0.0,0.0,0.0
2019-08-31,BL,0,3542.0,169810.0,,,0.0
2019-08-31,SH,1,3327.0,49301.0,0.0,0.0,0.0
2019-08-31,AR,0,3390.0,33195.0,,,0.0
2019-08-31,AI,0,2838.0,9566.0,,,0.0
2019-08-31,SG,1,3476.0,311506.0,1.0,0.0,0.0
2019-08-31,GR,1,3602.0,120467.0,1.0,0.0,0.0
2019-08-31,AG,1,3021.2,424024.0,0.0,0.0,0.0
2019-08-31,TG,0,3274.8,172783.0,,,0.0
2019-08-31,TI,12,4340.75,207648.0,0.0833333333333333,0.5,0.0
2019-08-31,VD,3,2799.3946000000005,495399.0,0.6666666666666666,0.3333333333333333,0.0
2019-08-31,VS,0,2812.5,208907.0,,,0.0
2019-08-31,NE,3,3126.0,105527.0,0.6666666666666666,0.3333333333333333,0.0
2019-08-31,GE,10,4893.55,315296.0,0.5,0.2,0.0
2019-08-31,JU,0,4372.45,42605.0,,,0.0
2019-09-30,ZG,70,2338.5,79665.0,0.4142857142857143,0.4285714285714285,0.0
2019-09-30,ZH,28,4356.0,972784.0,0.5,0.3571428571428571,0.0
2019-09-30,BE,2,3179.65,622788.0,0.0,0.0,0.0
2019-09-30,LU,1,2629.7,255571.0,1.0,0.0,0.0
2019-09-30,UR,1,2982.3012,21715.0,0.0,0.0,0.0
2019-09-30,SZ,3,3005.6,100405.0,0.6666666666666666,0.3333333333333333,0.0
2019-09-30,OW,1,2726.3,23018.0,1.0,0.0,0.0
2019-09-30,NW,0,2541.0,26281.0,,,0.0
2019-09-30,GL,0,3350.0,24537.0,,,0.0
2019-09-30,FR,0,3103.05,198907.0,,,0.0
2019-09-30,SO,0,3256.5,168215.0,,,0.0
2019-09-30,BS,1,2695.0,123115.0,0.0,0.0,0.0
2019-09-30,BL,0,3542.0,169810.0,,,0.0
2019-09-30,SH,1,3327.0,49301.0,0.0,0.0,0.0
2019-09-30,AR,0,3390.0,33195.0,,,0.0
2019-09-30,AI,0,2838.0,9566.0,,,0.0
2019-09-30,SG,1,3476.0,311506.0,1.0,0.0,0.0
2019-09-30,GR,1,3602.0,120467.0,1.0,0.0,0.0
2019-09-30,AG,1,3021.2,424024.0,0.0,0.0,0.0
2019-09-30,TG,0,3274.8,172783.0,,,0.0
2019-09-30,TI,12,4340.75,207648.0,0.0833333333333333,0.5,0.0
2019-09-30,VD,4,2799.3946000000005,495399.0,0.75,0.25,0.0
2019-09-30,VS,0,2812.5,208907.0,,,0.0
2019-09-30,NE,4,3126.0,105527.0,0.5,0.5,0.0
2019-09-30,GE,10,4893.55,315296.0,0.5,0.2,0.0
2019-09-30,JU,0,4372.45,42605.0,,,0.0
2019-10-31,ZG,70,2338.5,79665.0,0.4142857142857143,0.4285714285714285,0.0
2019-10-31,ZH,28,4356.0,972784.0,0.5,0.3571428571428571,0.0
2019-10-31,BE,2,3179.65,622788.0,0.0,0.0,0.0
2019-10-31,LU,1,2629.7,255571.0,1.0,0.0,0.0
2019-10-31,UR,1,2982.3012,21715.0,0.0,0.0,0.0
2019-10-31,SZ,4,3005.6,100405.0,0.5,0.5,0.0
2019-10-31,OW,1,2726.3,23018.0,1.0,0.0,0.0
2019-10-31,NW,0,2541.0,26281.0,,,0.0
2019-10-31,GL,0,3350.0,24537.0,,,0.0
2019-10-31,FR,0,3103.05,198907.0,,,0.0
2019-10-31,SO,0,3256.5,168215.0,,,0.0
2019-10-31,BS,1,2695.0,123115.0,0.0,0.0,0.0
2019-10-31,BL,0,3542.0,169810.0,,,0.0
2019-10-31,SH,1,3327.0,49301.0,0.0,0.0,0.0
2019-10-31,AR,0,3390.0,33195.0,,,0.0
2019-10-31,AI,0,2838.0,9566.0,,,0.0
2019-10-31,SG,1,3476.0,311506.0,1.0,0.0,0.0
2019-10-31,GR,1,3602.0,120467.0,1.0,0.0,0.0
2019-10-31,AG,1,3021.2,424024.0,0.0,0.0,0.0
2019-10-31,TG,0,3274.8,172783.0,,,0.0
2019-10-31,TI,12,4340.75,207648.0,0.0833333333333333,0.5,0.0
2019-10-31,VD,4,2799.3946000000005,495399.0,0.75,0.25,0.0
2019-10-31,VS,0,2812.5,208907.0,,,0.0
2019-10-31,NE,4,3126.0,105527.0,0.5,0.5,0.0
2019-10-31,GE,11,4893.55,315296.0,0.4545454545454545,0.1818181818181818,0.0
2019-10-31,JU,0,4372.45,42605.0,,,0.0
2019-11-30,ZG,70,2338.5,79665.0,0.4142857142857143,0.4285714285714285,0.0
2019-11-30,ZH,29,4356.0,972784.0,0.4827586206896552,0.3793103448275862,0.0
2019-11-30,BE,2,3179.65,622788.0,0.0,0.0,0.0
2019-11-30,LU,1,2629.7,255571.0,1.0,0.0,0.0
2019-11-30,UR,1,2982.3012,21715.0,0.0,0.0,0.0
2019-11-30,SZ,4,3005.6,100405.0,0.5,0.5,0.0
2019-11-30,OW,1,2726.3,23018.0,1.0,0.0,0.0
2019-11-30,NW,0,2541.0,26281.0,,,0.0
2019-11-30,GL,0,3350.0,24537.0,,,0.0
2019-11-30,FR,0,3103.05,198907.0,,,0.0
2019-11-30,SO,0,3256.5,168215.0,,,0.0
2019-11-30,BS,1,2695.0,123115.0,0.0,0.0,0.0
2019-11-30,BL,0,3542.0,169810.0,,,0.0
2019-11-30,SH,1,3327.0,49301.0,0.0,0.0,0.0
2019-11-30,AR,0,3390.0,33195.0,,,0.0
2019-11-30,AI,0,2838.0,9566.0,,,0.0
2019-11-30,SG,1,3476.0,311506.0,1.0,0.0,0.0
2019-11-30,GR,1,3602.0,120467.0,1.0,0.0,0.0
2019-11-30,AG,1,3021.2,424024.0,0.0,0.0,0.0
2019-11-30,TG,0,3274.8,172783.0,,,0.0
2019-11-30,TI,12,4340.75,207648.0,0.0833333333333333,0.5,0.0
2019-11-30,VD,4,2799.3946000000005,495399.0,0.75,0.25,0.0
2019-11-30,VS,0,2812.5,208907.0,,,0.0
2019-11-30,NE,4,3126.0,105527.0,0.5,0.5,0.0
2019-11-30,GE,11,4893.55,315296.0,0.4545454545454545,0.1818181818181818,0.0
2019-11-30,JU,0,4372.45,42605.0,,,0.0
2019-12-31,ZG,70,2338.5,79665.0,0.4142857142857143,0.4285714285714285,0.0
2019-12-31,ZH,30,4356.0,972784.0,0.4666666666666667,0.4,0.0
2019-12-31,BE,2,3179.65,622788.0,0.0,0.0,0.0
2019-12-31,LU,1,2629.7,255571.0,1.0,0.0,0.0
2019-12-31,UR,1,2982.3012,21715.0,0.0,0.0,0.0
2019-12-31,SZ,4,3005.6,100405.0,0.5,0.5,0.0
2019-12-31,OW,1,2726.3,23018.0,1.0,0.0,0.0
2019-12-31,NW,0,2541.0,26281.0,,,0.0
2019-12-31,GL,0,3350.0,24537.0,,,0.0
2019-12-31,FR,0,3103.05,198907.0,,,0.0
2019-12-31,SO,0,3256.5,168215.0,,,0.0
2019-12-31,BS,1,2695.0,123115.0,0.0,0.0,0.0
2019-12-31,BL,0,3542.0,169810.0,,,0.0
2019-12-31,SH,1,3327.0,49301.0,0.0,0.0,0.0
2019-12-31,AR,0,3390.0,33195.0,,,0.0
2019-12-31,AI,0,2838.0,9566.0,,,0.0
2019-12-31,SG,1,3476.0,311506.0,1.0,0.0,0.0
2019-12-31,GR,1,3602.0,120467.0,1.0,0.0,0.0
2019-12-31,AG,1,3021.2,424024.0,0.0,0.0,0.0
2019-12-31,TG,0,3274.8,172783.0,,,0.0
2019-12-31,TI,12,4340.75,207648.0,0.0833333333333333,0.5,0.0
2019-12-31,VD,4,2799.3946000000005,495399.0,0.75,0.25,0.0
2019-12-31,VS,0,2812.5,208907.0,,,0.0
2019-12-31,NE,4,3126.0,105527.0,0.5,0.5,0.0
2019-12-31,GE,11,4893.55,315296.0,0.4545454545454545,0.1818181818181818,0.0
2019-12-31,JU,0,4372.45,42605.0,,,0.0
2020-01-31,ZG,70,2848.8,80234.0,0.4142857142857143,0.4285714285714285,0.0
2020-01-31,ZH,32,4356.0,980693.0,0.46875,0.375,0.0
2020-01-31,BE,2,3179.65,622565.0,0.0,0.0,0.0
2020-01-31,LU,1,2629.7,256790.0,1.0,0.0,0.0
2020-01-31,UR,1,2531.5948,21739.0,0.0,0.0,0.0
2020-01-31,SZ,4,2813.65,101197.0,0.5,0.5,0.0
2020-01-31,OW,1,2556.5,23034.0,1.0,0.0,0.0
2020-01-31,NW,0,2548.0,26388.0,,,0.0
2020-01-31,GL,0,2700.0,24610.0,,,0.0
2020-01-31,FR,0,2827.7,201329.0,,,0.0
2020-01-31,SO,0,3232.0,168974.0,,,0.0
2020-01-31,BS,1,2695.0,123788.0,0.0,0.0,0.0
2020-01-31,BL,0,3707.4,170100.0,,,0.0
2020-01-31,SH,1,2812.1620000000003,49632.0,0.0,0.0,0.0
2020-01-31,AR,0,3390.0,32940.0,,,0.0
2020-01-31,AI,0,2537.5,9621.0,,,0.0
2020-01-31,SG,1,2899.976,313333.0,1.0,0.0,0.0
2020-01-31,GR,1,3348.0,120785.0,1.0,0.0,0.0
2020-01-31,AG,1,3021.2,427461.0,0.0,0.0,0.0
2020-01-31,TG,0,2672.7,174019.0,,,0.0
2020-01-31,TI,12,3864.11,207438.0,0.0833333333333333,0.5,0.0
2020-01-31,VD,4,2806.466666666667,502049.0,0.75,0.25,0.0
2020-01-31,VS,0,2649.0,210723.0,,,0.0
2020-01-31,NE,4,2716.0,105285.0,0.5,0.5,0.0
2020-01-31,GE,11,2800.5,316942.0,0.4545454545454545,0.1818181818181818,0.0
2020-01-31,JU,0,3546.15,42660.0,,,0.0
2020-02-29,ZG,70,2848.8,80234.0,0.4142857142857143,0.4285714285714285,0.0
2020-02-29,ZH,32,4356.0,980693.0,0.46875,0.375,0.0
2020-02-29,BE,2,3179.65,622565.0,0.0,0.0,0.0
2020-02-29,LU,1,2629.7,256790.0,1.0,0.0,0.0
2020-02-29,UR,1,2531.5948,21739.0,0.0,0.0,0.0
2020-02-29,SZ,4,2813.65,101197.0,0.5,0.5,0.0
2020-02-29,OW,1,2556.5,23034.0,1.0,0.0,0.0
2020-02-29,NW,0,2548.0,26388.0,,,0.0
2020-02-29,GL,0,2700.0,24610.0,,,0.0
2020-02-29,FR,0,2827.7,201329.0,,,0.0
2020-02-29,SO,0,3232.0,168974.0,,,0.0
2020-02-29,BS,1,2695.0,123788.0,0.0,0.0,0.0
2020-02-29,BL,0,3707.4,170100.0,,,0.0
2020-02-29,SH,1,2812.1620000000003,49632.0,0.0,0.0,0.0
2020-02-29,AR,0,3390.0,32940.0,,,0.0
2020-02-29,AI,0,2537.5,9621.0,,,0.0
2020-02-29,SG,1,2899.976,313333.0,1.0,0.0,0.0
2020-02-29,GR,1,3348.0,120785.0,1.0,0.0,0.0
2020-02-29,AG,1,3021.2,427461.0,0.0,0.0,0.0
2020-02-29,TG,0,2672.7,174019.0,,,0.0
2020-02-29,TI,13,3864.11,207438.0,0.0769230769230769,0.5384615384615384,0.0
2020-02-29,VD,4,2806.466666666667,502049.0,0.75,0.25,0.0
2020-02-29,VS,0,2649.0,210723.0,,,0.0
2020-02-29,NE,4,2716.0,105285.0,0.5,0.5,0.0
2020-02-29,GE,11,2800.5,316942.0,0.4545454545454545,0.1818181818181818,0.0
2020-02-29,JU,0,3546.15,42660.0,,,0.0
2020-03-31,ZG,71,2848.8,80234.0,0.4225352112676056,0.4225352112676056,0.0
2020-03-31,ZH,32,4356.0,980693.0,0.46875,0.375,0.0
2020-03-31,BE,2,3179.65,622565.0,0.0,0.0,0.0
2020-03-31,LU,1,2629.7,256790.0,1.0,0.0,0.0
2020-03-31,UR,1,2531.5948,21739.0,0.0,0.0,0.0
2020-03-31,SZ,4,2813.65,101197.0,0.5,0.5,0.0
2020-03-31,OW,1,2556.5,23034.0,1.0,0.0,0.0
2020-03-31,NW,0,2548.0,26388.0,,,0.0
2020-03-31,GL,0,2700.0,24610.0,,,0.0
2020-03-31,FR,0,2827.7,201329.0,,,0.0
2020-03-31,SO,0,3232.0,168974.0,,,0.0
2020-03-31,BS,1,2695.0,123788.0,0.0,0.0,0.0
2020-03-31,BL,0,3707.4,170100.0,,,0.0
2020-03-31,SH,1,2812.1620000000003,49632.0,0.0,0.0,0.0
2020-03-31,AR,0,3390.0,32940.0,,,0.0
2020-03-31,AI,0,2537.5,9621.0,,,0.0
2020-03-31,SG,1,2899.976,313333.0,1.0,0.0,0.0
2020-03-31,GR,1,3348.0,120785.0,1.0,0.0,0.0
